"id","id_1","id_3","id_7","id_9","id_10","id_13","id_14","id_15","id_16","id_22","id_24","id_25","id_27","id_29","id_30","id_32","id_35","id_36","id_39","id_40","id_41","id_42","id_43","id_44","id_45","id_46","id_48","id_49","id_50","id_51","id_53","id_54","id_55","id_56","id_57","id_58","id_59","id_60","id_62","id_63","id_65","id_66","id_72","id_73","id_75","id_77","id_82","id_87","id_88","id_89","id_90","id_91","id_93","id_94","id_96","id_97","id_99","id_100","id_102","id_103","id_104","id_105","id_109","id_111","id_115","id_116","id_121","id_122","id_124","id_125","id_127","id_130","id_131","id_132","id_135","id_136","id_137","id_141","id_148","id_153","id_156","id_157","id_185","id_237","id_240","id_242","id_252","id_259","id_262","id_264","id_290","id_302","id_309","id_328","id_484","id_492","id_541","id_553","id_557","id_566","id_570","id_620","id_740","id_741","id_744","id_772","id_773","id_774","id_775","id_776","id_779","id_781","id_782","id_783","id_784","id_785","id_786","id_787","id_789","id_790","id_791","id_792","id_793","id_794","id_795","id_796","id_797","id_798","id_799","id_800","id_801","id_802","id_803","id_804","id_805","id_806","id_807","id_809","id_810","id_811"
"id_73",4895,0,593,332,0,106,0,557,791,21,25,0,0,0,0,0,0,471,0,0,0,0,628,704,3048,35,615,0,86,34,0,0,0,262,0,774,0,2400,2096,0,0,0,2626,0,1188,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,1413,70,0,0,230,0,47,234,0,981,234,0,0,0,0,326,241,394,877,764,0,5,0,236,0,0,517,1470,5434,698,0,0,3136,911,0,64,0,0,0,0,0,0,961,0,0,0,265,965,245,0,0,0,0,3529,1022,0,0,0,533,583,0,0,0,0,0,401,1432,80,0
"id_75",374,0,628,0,0,0,0,0,1160,0,468,0,0,250,0,0,0,0,0,0,0,263,0,211,557,0,608,0,4416,117,0,0,0,213,0,1010,0,0,316,0,0,0,3650,507,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,127,210,0,0,0,0,0,140,602,0,437,280,0,0,0,0,403,116,3,912,4919,38,88,0,4534,25,0,80,4887,4542,525,0,0,828,4857,0,0,0,0,0,0,0,0,1253,0,0,0,0,633,4683,0,0,0,0,1640,1660,0,4567,0,0,5834,0,0,0,0,0,0,4943,578,0
"id_77",898,0,292,58,21,480,0,280,742,204,0,0,259,82,0,0,0,397,0,0,0,211,0,179,98,0,51,0,1028,275,0,0,0,261,0,0,0,1243,147,0,0,0,458,49,2626,0,1324,2270,2189,0,0,0,2240,2217,831,0,0,0,0,41,998,1458,0,0,691,1015,0,198,100,72,436,384,489,55,51,0,298,0,0,0,944,59,356,1276,0,323,149,0,0,3,3462,3093,3508,0,2394,1647,0,64,2162,64,15,116,0,155,296,0,125,0,0,0,1030,0,0,265,0,2435,224,304,1257,3490,0,1104,137,315,164,95,305,2100,0,0,3185,0,210,0,303,170,121,164,0,0
"id_82",116,0,699,422,0,370,0,0,348,0,0,0,0,0,157,0,0,0,0,0,0,0,0,183,0,0,52,0,427,764,0,0,0,0,0,0,0,0,0,0,0,0,325,0,71,1456,0,556,120,0,0,0,320,350,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,781,0,0,0,0,0,188,0,731,659,0,0,0,0,362,0,0,0,303,4331,2601,0,1068,270,0,621,309,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,280,1399,0,0,1109,0,0,0,0,572,0,0,461,0,0,0,0,0,0,0,0,0
"id_87",0,0,646,134,0,231,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,7210,0,0,7210,7210,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,1002,0,0,0,0,0,0,0,349,0,0,0,0,0,307,0,0,0,0,2144,0,0,4310,7210,4044,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853,0,0,0,0,0,0,0,0,0,0,0,6089,0,0,0,0,0,0,0,0,0,0,0,0
"id_88",0,0,464,166,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,0,0,7210,7210,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,1245,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,620,0,0,4483,7210,7210,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,0,0,0,0,0
"id_89",0,0,0,250,0,139,171,0,0,0,0,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,7210,0,0,0,0,0,0,0,0,0,6588,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,6969,6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_90",0,0,0,158,0,757,0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,7168,5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6399,0,776,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,616,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_91",0,0,0,178,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6826,4986,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,6565,0,7210,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,7210,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,0
"id_93",0,0,280,175,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,7210,0,242,7210,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,381,0,0,4658,7210,7210,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,0,15,0,0,0,0,0,0,0,0,0
"id_94",0,0,652,114,0,166,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,7210,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,123,440,0,7210,7210,0,0,7210,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,116,0,0,1040,0,0,4777,7210,7210,5,0,0,0,0,0,0,3442,0,0,0,0,0,0,0,0,0,0,59,0,0,0,347,0,0,0,0,0,0,0,7210,0,0,4611,0,0,0,0,0,0,0,0,0
"id_96",0,0,0,175,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,414,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6563,7210,0,1331,7210,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5746,0,0,0,0,0,0,0,0,0,0,0,0
"id_97",0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5812,6083,7014,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,46,0,0,0,6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_99",0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1585,0,0,0,0,0,1116,631,0,0,0,0,0,0,0,0,0,0,0,0,0,5661,0,6019,2053,478,0,0,3539,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,0,0,0,0,0,0,0,77,0,0,0,6265,0,0,0,0,0,438,422,0,0,0,0,0,0,0,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_100",0,579,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,765,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6269,0,5652,5178,0,0,5707,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,42,0,0,0,6434,0,0,0,0,0,218,7,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_102",0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219,0,0,0,0,0,0,6653,697,340,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,430,2528,0,387,31,0,1810,5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,89,0,0,6717,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,57,129,0,0,0,0,0,0,0,0,0,156,0,0,4190,0,0,0,0,4324,0,0,0,0,0,0,0,0,0,3419,0
"id_103",0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,3815,321,0,6862,0,7210,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252,0,0,0,0,0,0,0,83,0,0,0,203,0,0,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_104",0,0,0,0,0,186,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,7210,0,243,2939,6361,0,0,102,0,186,0,0,0,0,0,0,0,0,0,0,0,298,381,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,7210,0,0,0,0,0,0,0,0,0,0,468,0,1313,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0
"id_105",0,0,0,104,0,163,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,0,0,165,6603,0,0,137,0,244,0,0,0,0,0,0,0,0,0,0,0,433,379,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,6812,0,0,0,0,0,0,0,0,0,0,407,0,8,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0
"id_109",0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4198,6233,1234,7210,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607,0,0,0,0,0,0,0,77,0,0,0,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_111",0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,2130,859,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,5898,836,297,255,850,0,1388,232,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611,0,0,0,0,208,0,484,0,0,0,0,497,608,0,0,5482,354,0,0,61,0,0,0,0,0,0,0,100,0,6831,0,0,190,0,4788,0,0,0,0,0,0,11,0,0,3994,0
"id_115",0,0,0,0,0,77,0,0,0,127,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,229,5582,6640,0,6477,0,6847,0,0,0,0,219,0,0,353,0,0,187,0,0,0,0,0,159,309,0,0,0,0,0,0,0,0,0,1941,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,6979,6752,0,0,0,0,0,0,0,0,0,0,7108,0,6347,0,0,210,0,6997,0,0,0,0,0,0,444,0,0,0,0
"id_116",0,0,0,227,97,234,0,0,0,426,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275,0,174,6802,0,0,0,565,0,408,0,0,341,0,0,7124,0,0,0,0,0,356,1278,703,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,2053,5936,0,0,0,0,0,0,0,0,0,0,7148,0,6381,0,0,0,0,950,0,0,0,0,0,383,1258,0,0,0,0
"id_121",329,0,131,263,398,984,0,3392,0,491,221,0,133,36,517,151,14,0,0,0,338,128,1879,0,0,0,258,0,0,158,0,0,0,0,0,0,0,163,502,0,0,0,233,77,153,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,2828,0,252,816,55,0,0,1327,0,422,427,1004,317,1216,453,0,0,0,671,949,0,874,6,0,707,0,0,0,0,189,168,149,0,0,973,504,35,0,3,0,0,0,0,0,0,0,109,0,89,319,213,0,0,0,0,0,0,633,33,0,0,521,0,1811,47,276,0,97,3515,0,0,0
"id_122",190,0,193,375,130,1607,0,3181,3015,95,0,0,16,701,108,0,0,0,0,0,154,0,1050,21,0,0,109,320,1174,147,0,0,0,0,0,0,0,0,98,0,0,0,859,0,43,123,231,1395,1341,0,0,1112,1305,1305,1247,0,0,0,0,0,0,0,0,0,0,0,3529,0,367,0,0,924,177,0,0,127,0,0,763,2928,396,225,178,0,0,0,683,358,0,3045,24,865,168,0,2648,1249,749,856,41,239,0,0,1030,126,0,0,0,0,0,0,0,0,0,0,105,3021,0,2610,99,2352,0,0,0,0,247,3291,0,1274,0,312,1214,1703,0,0,0,0,830,0,0,0
"id_124",0,0,104,253,887,261,0,356,0,752,309,0,0,32,1101,1310,3318,99,503,700,3482,225,2264,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,59,430,0,0,0,180,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,145,0,0,0,423,644,200,0,200,114,258,0,0,264,434,349,578,0,699,0,241,343,326,217,344,1513,521,0,45,0,0,205,0,0,0,0,0,0,0,0,343,657,55,0,0,0,3618,2667,0,84,0,0,0,3054,0,159,385,536,0,0,193,0,0,0,47,27,0,0,376,0,976,0,3231,589,384,917,0,0,159
"id_125",0,0,0,3617,3823,121,0,514,0,2299,154,0,0,0,0,0,415,138,0,1418,555,4687,653,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,4535,167,0,0,1216,245,0,0,0,1153,0,0,4945,213,1375,74,157,0,0,115,0,0,237,0,0,0,0,0,0,0,0,10,0,224,0,0,0,0,0,0,0,0,0,0,493,0,5159,522,280,0,0,0,0,0,0,0,52,0,0,3549,0,797,0,654,4843,3520,723,0,0,714
"id_127",0,0,0,283,1537,254,0,76,0,1621,70,0,0,0,0,0,0,572,0,59,0,656,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,228,0,0,0,0,0,41,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,180,0,0,217,441,126,0,123,1481,0,0,0,0,6385,78,4261,175,0,0,0,217,338,2707,3718,2489,0,29,0,0,0,0,159,23,0,0,0,0,0,0,0,84,224,0,0,0,0,0,0,137,126,0,0,0,0,0,5883,83,82,0,0,292,0,107,0,0,0,0,33,2732,68,61,0,0,6443,979,20,0,0,72
"id_130",578,0,730,178,51,565,186,1282,1053,362,515,0,0,142,231,1,163,413,10,1,0,0,569,480,513,765,711,0,0,100,0,0,0,480,0,257,0,426,1293,0,0,0,575,2048,256,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,860,217,102,0,0,1832,88,0,586,0,270,1153,883,782,1146,111,0,0,0,522,288,221,2262,592,0,74,0,0,0,0,427,1607,537,1095,0,1220,1323,0,0,524,130,87,0,0,0,0,890,117,0,91,2020,344,0,0,0,0,0,0,2571,366,0,0,860,0,985,0,380,0,0,834,0,253,0
"id_131",479,0,649,0,264,874,0,0,1793,97,2394,0,0,1402,0,0,0,0,0,0,251,0,619,512,0,0,1771,1461,1877,86,0,0,0,0,0,0,0,0,974,0,0,0,43,163,12,589,754,316,860,0,0,779,1876,1904,441,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,1548,0,0,0,108,0,1038,2597,0,456,2092,0,0,0,0,243,0,1167,569,399,138,544,0,867,1907,1562,1604,409,120,0,0,1048,811,0,0,0,0,0,0,0,0,0,0,0,869,0,0,331,1999,0,0,0,0,256,148,0,2014,0,0,755,0,56,0,0,0,35,916,0,0
"id_132",0,0,0,3275,0,293,0,0,0,59,0,0,0,0,0,0,0,2946,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,606,0,0,0,205,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,893,219,0,0,0,0,0,48,0,0,0,0,6723,0,0,0,0,0,0,4026,974,4267,0,0,0,0,0,0,0,0,0,0,0,3633,806,263,22,0,0,0,0,0,6712,0,0,7208,0,0,0,30,0,0,253,166,0,0,0,6695,0,25,0,0,7210,0,1023,0,0,0,0,0,0,4085,0,0,40,0
"id_135",0,0,0,124,1897,0,0,130,0,1712,0,0,0,0,0,0,0,451,0,372,0,1948,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1467,6333,0,0,0,0,0,261,0,0,0,0,0,3133,862,2344,2031,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487,40,524,0,0,0,0,0,0,55,0,0,0,2660,0,0,0,0,6446,720,514,0,0,534
"id_136",129,0,0,107,372,47,0,0,0,869,30,0,0,0,2961,0,0,22,80,0,2516,144,1482,330,7,0,0,0,0,0,0,0,0,0,0,0,0,173,24,0,0,0,213,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,117,646,344,60,388,94,0,0,0,0,1562,182,967,343,171,0,0,0,0,134,493,0,578,0,0,1086,0,0,0,0,0,0,0,0,0,318,85,0,0,0,0,0,0,0,0,0,0,262,0,87,171,0,0,0,0,0,0,0,311,0,0,0,946,0,2714,0,585,0,0,216,0,0,0
"id_137",0,0,0,417,326,219,0,0,0,478,0,0,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,7100,0,0,227,0,461,0,0,507,104,0,0,0,0,0,0,0,446,3664,4258,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,858,0,0,0,0,0,0,5246,0,1,0,0,6950,0,0,0,0,170,0,0,0,0,0,0,0,4619,1767,0,0,0,0
"id_141",0,0,0,576,0,285,0,0,0,808,2720,0,4162,4373,1277,250,200,0,0,0,404,0,433,54,0,0,3132,0,0,2085,0,0,0,0,0,0,0,0,2564,0,0,0,183,90,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,316,0,21,154,807,0,0,1203,0,0,1,43,2062,401,0,0,0,0,0,1878,0,163,0,49,215,0,0,0,0,0,0,0,0,0,3118,0,0,0,0,188,0,0,0,0,0,0,702,0,0,0,682,0,0,0,464,0,0,0,0,0,0,642,305,949,4770,260,0,0,0,0,0,0
"id_148",2063,0,0,136,70,114,0,0,215,35,2636,0,0,592,0,0,0,0,0,0,3,0,0,1,0,0,2585,0,0,774,0,0,0,0,0,0,0,0,2702,0,0,0,1331,361,556,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,335,0,0,0,2250,2735,0,0,390,0,0,0,599,1505,2492,0,0,0,0,586,586,0,3613,0,0,229,0,593,0,0,276,526,411,0,0,456,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,1,0,0,0,0,0,2234,0,0,0,0,654,143,0,0,0,0,147,0,0,0
"id_153",0,0,1055,195,294,1632,0,2225,924,269,172,0,0,0,1461,561,2192,0,774,2417,1668,340,3032,647,0,0,0,0,0,0,0,0,0,0,0,0,0,94,181,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,2583,781,877,0,916,0,0,0,849,0,0,54,0,217,646,0,122,50,15,615,477,0,1748,0,0,179,0,0,0,0,31,0,0,0,111,541,0,0,0,0,815,0,0,0,0,0,0,3007,0,258,2373,0,0,0,0,0,0,0,2837,0,0,0,1077,0,2249,0,2321,0,79,1724,0,0,1316
"id_156",913,0,262,618,0,1248,0,30,1209,161,0,0,3268,2777,0,0,0,578,0,0,0,0,532,104,1187,0,3018,0,0,3615,0,0,0,0,0,0,0,2113,1303,0,0,0,634,2292,401,630,795,514,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,296,0,0,0,680,438,0,0,375,0,0,1701,134,0,501,0,101,0,46,693,3180,760,412,90,978,2079,0,87,0,0,167,254,91,119,0,0,622,0,0,27,0,0,0,0,0,0,759,0,691,0,1243,1356,112,0,0,380,0,698,686,0,0,0,405,340,0,3379,0,0,0,0,0,0,0
"id_157",707,0,111,229,200,337,0,200,434,84,511,0,131,341,658,0,272,0,356,0,189,0,357,30,0,0,1109,0,0,846,0,0,0,0,0,0,0,267,598,0,0,0,824,145,380,156,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,396,214,0,125,1877,1235,0,0,1734,0,516,1651,756,578,0,0,0,0,0,1045,453,0,1623,102,76,1233,0,0,0,0,0,501,224,0,0,2229,664,0,0,0,106,0,0,0,0,0,0,330,247,112,648,1199,13,0,0,144,0,45,1119,0,0,0,501,0,469,110,460,0,0,114,0,0,0
"id_185",0,0,17,92,4470,495,0,345,0,980,0,0,0,0,27,0,173,122,0,634,2443,3187,909,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,41,258,375,0,0,279,379,297,309,759,1678,495,140,0,0,304,0,294,0,0,0,0,0,0,397,676,169,74,65,0,0,0,0,0,68,0,0,0,46,0,0,0,364,0,0,0,0,0,0,0,0,254,0,0,0,0,0,228,34,0,0,0,393,0,110,0,0,0,0,32,875,0,89,0,0,608,374,3702,0,0,0
"id_237",0,0,2562,3443,3224,527,0,31,0,218,0,0,0,0,0,0,0,858,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,118,0,0,0,751,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,414,0,0,1360,2955,0,0,129,600,987,0,0,3402,1116,0,2126,0,0,0,0,0,3244,0,1351,5966,0,0,0,0,0,0,0,0,0,0,0,3231,0,0,0,34,0,0,0,0,2790,0,0,1018,360,0,0,0,0,0,1230,0,0,0,0,2018,0,406,0,0,4084,0,317,7,0,0,0,0,1037,4222,0,0,0,0
"id_240",0,0,281,3413,1129,0,0,408,0,92,74,0,0,0,238,0,307,1557,39,378,0,1698,42,406,276,0,0,0,0,0,0,0,0,0,0,148,0,17,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,530,0,0,0,781,34,0,231,4326,3833,269,0,679,3084,0,4345,0,0,103,0,0,554,820,0,1737,216,23,0,267,0,0,0,0,0,0,0,229,606,0,256,62,0,604,138,0,553,0,0,0,246,0,0,369,0,0,4201,744,155,0,0,385,0,0,0,114,1776,0,0,2611,0,230,0,83,4352,3712,597,0,483,0
"id_242",0,0,3554,439,1316,754,0,265,0,712,0,0,0,0,0,0,0,2773,0,17,0,493,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,385,312,2156,0,0,3695,1819,0,2665,0,0,0,0,0,38,5413,1555,0,47,2908,543,33,0,0,0,0,0,0,0,688,0,0,3294,516,0,0,0,0,3714,0,0,0,0,0,0,0,0,0,1880,653,617,0,0,1543,0,0,0,0,4836,0,0,76,0,0,0,0,2856,1858,500,0,0,365
"id_252",1181,0,1718,391,476,124,0,540,3,528,58,0,0,20,425,409,789,204,3005,85,2756,58,995,3062,100,0,480,0,56,111,0,0,0,0,0,0,0,283,20,0,0,0,513,475,413,70,330,588,422,0,0,174,414,412,338,0,0,0,0,0,0,0,0,0,0,0,487,862,580,208,0,678,435,0,0,96,0,0,499,421,969,425,0,0,309,67,0,199,0,584,0,135,295,0,813,360,166,1801,0,437,0,0,0,466,259,0,0,3056,3104,0,0,0,0,0,1434,744,0,643,321,464,0,0,5,0,174,873,161,319,0,46,381,329,0,450,0,319,502,21,0,0
"id_259",0,0,3359,805,272,421,0,917,0,598,918,0,567,799,0,0,0,0,279,0,0,0,536,45,2576,1894,1128,0,0,394,0,0,0,0,0,0,0,2229,1598,2654,0,0,475,312,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,680,459,0,0,689,0,0,0,901,0,1899,1246,295,2107,345,162,187,0,94,91,0,2608,1541,0,0,211,0,0,0,0,137,0,0,2653,0,355,0,0,0,97,0,0,0,0,0,0,2545,0,0,0,654,708,0,0,0,0,0,0,1477,0,0,0,749,382,261,552,0,0,0,0,0,2643,0
