"id","id_2","id_3","id_4","id_5","id_6","id_7","id_9","id_10","id_11","id_12","id_14","id_15","id_16","id_17","id_18","id_19","id_21","id_22","id_23","id_24","id_25","id_26","id_27","id_28","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_43","id_46","id_47","id_48","id_49","id_51","id_53","id_54","id_55","id_56","id_58","id_59","id_60","id_61","id_62","id_64","id_66","id_67","id_68","id_69","id_70","id_71","id_72","id_73","id_74","id_75","id_76","id_77","id_78","id_79","id_80","id_81","id_82","id_84","id_85","id_86","id_87","id_88","id_89","id_90","id_91","id_111","id_114","id_162","id_168","id_177","id_194","id_216","id_221","id_233","id_251","id_256","id_286","id_287","id_288","id_289"
"id_76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,6889,0,2218,7200,7200,0,7200,7200,0,7200,7200,0,0,0,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,7200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,257
"id_78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,7200,0,0,2,7200,0,0,0,0,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_79",0,7163,3543,0,2417,128,2169,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,1577,0,906,513,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,0,487,335,0,0,0,0,0,0,0,2648,0,7035,4945,2124,0
"id_80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,0,0,0,0,0,0,0,0,0,0,0,1733,0,0,7200,0,0,0,2202,0,0,7200,7200,7197,7200,0,0,7200,7200,0,456,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0
"id_81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,7195,0,0,7200,64,4998,4309,7200,0,7200,0,7200,0,2203,0,0,1566,0,0,176,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0
"id_82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,0,0,0,2099,0,1806,7200,7200,7200,992,1144,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,5830,0,3169,6613,4971,2706,7200,7200,0,751,0,0,0,0,478,0,0,0,4943,0,0,0,0,0,0
"id_84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,7200,0,0,4497,0,272,7200,0,0,625,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0
"id_85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,3459,4497,0,7200,1008,7200,7200,0,1565,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0
"id_86",0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,1498,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,3574,7200,7200,0,4387,0,208,0,0,7200,0,0,0,2816,0,0,0,0,0,0
"id_87",0,0,2081,502,10,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,433,0,130,2693,0,0,0,0,0,0,0,185,1597,584,1610,829,0,2565,3408,1806,1508,902,949,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,0,2392,525,2725,0,2357,2270,934,2604,0,0,4359,1429,4453,0,0,0,2271,0,0,0,160,2006,376
"id_88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,1304,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,7200,7200,2830,0,7200,0,962,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0
"id_89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,1458,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,7200,7200,3192,7200,0,0,4450,0,74,0,0,7200,0,0,0,4762,0,0,0,0,0,0
"id_90",0,6010,4602,359,3132,1620,2716,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,1000,0,816,1510,0,0,169,0,0,0,0,945,419,0,1051,1072,0,598,773,738,104,66,27,0,0,0,0,0,0,0,0,0,0,5883,0,0,0,0,0,0,0,0,0,0,5856,0,0,0,0,0,0,471,0,0,0,0,0,244,780,667,287,0,0,0,0,2973,0,4111,1869,2649,414
"id_91",0,0,0,0,0,0,0,1005,1,0,0,1104,1152,818,854,976,764,1019,737,0,659,708,0,0,0,79,23,0,0,0,222,220,280,238,126,189,0,0,1048,0,0,83,278,2480,2016,3603,197,363,343,317,258,884,333,1023,467,0,184,120,281,0,0,25,88,0,0,0,0,485,587,753,4267,4247,4224,3005,4411,1607,0,0,0,187,0,0,204,0,424,733,3485,0,1328,0,0,0,1223
"id_111",3308,592,0,0,657,0,690,0,0,0,0,0,0,1550,0,0,0,0,0,2968,0,0,1219,0,0,284,0,0,0,3190,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,160,0,0,655,0,0,0,0,0,0,0,4329,0,3913,6593,652,0
"id_114",207,181,269,494,264,484,435,763,725,724,677,977,989,510,1305,1060,848,1267,1207,653,1634,1005,504,365,130,0,1,52,11,553,0,0,0,114,0,7,183,316,638,643,700,398,357,452,483,516,160,529,0,0,0,1347,1027,1295,861,310,724,362,360,787,2425,2272,2420,2200,2260,2191,142,494,375,0,0,0,206,180,102,137,124,210,657,0,642,646,797,350,1188,2109,0,211,1616,150,274,0,0
"id_162",0,0,3240,1898,825,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,502,0,0,1577,0,0,0,0,0,0,305,3559,5511,3869,6370,6633,0,7198,7200,7150,5001,1809,2444,1554,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895,0,0,1468,0,0,646,0,4537,7200,0,0,0,0,0,0,0,165,2119,804
"id_168",0,0,4479,6242,3506,4243,2455,0,0,107,122,0,0,529,0,0,0,0,0,872,0,0,1054,475,354,2885,362,1327,2762,428,275,277,111,3123,4939,4142,6948,6509,0,4459,4385,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,0,0,552,4385,0,0,1787,0,0,0,802,0,333,1147,2781,1256
"id_177",0,0,407,0,0,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,3562,1268,6943,0,1,0,7200,7200,7200,7200,7200,7200,7200,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,4197,2973,7200,35,177,0,553,7200,4374,0,0,0,0,0,0,0,0,0,0,0
"id_194",0,0,0,3206,0,0,1194,0,3687,4473,7200,0,0,0,0,0,0,0,7118,184,7200,6974,4372,4308,3724,156,7200,7200,7200,0,3211,2857,0,262,0,0,0,0,0,0,0,0,0,0,0,0,3052,7200,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,171,0,0,0,0,0,0,0,0,0,0,2723
"id_216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,2981,3030,0,7200,6974,7200,6919,7200,0,7200,7200,3016,4238,551,0,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,32,0,0,0,0,0,4200,0,0,0,0,0,0,1198
"id_221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,261,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,5323,7081,5382,0,5304,5245,0,3625,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,1665,0,0,0,0,6930,0,0,0,2000,0,0,0,1111
"id_233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134,4177,2077,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,6843,4725,7200,7200,4418,2860,7200,7200,0,3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_251",536,4062,437,545,4568,370,3243,59,241,461,328,1,0,1550,0,0,0,0,0,741,0,0,1476,918,2278,1634,515,777,924,2051,240,216,276,1522,350,0,543,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198,0,0,0,0,0,0,0,0,0,0,3038,0,0,0,0,0,0,0,0,0,926,0,3042,220,0,207,0,1040,0,0,0,0,0,3466,5761,4869,0
"id_256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597,3513,6145,1708,2871,0,6088,1273,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1224,0,0,0,3234,486,3518,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,1695,0,0,0,0,2483,2633,0,0,0,0,0,0,1839
"id_286",0,1120,660,196,1485,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,227,0,0,88,0,0,0,47,23,123,56,251,448,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837,0,0,0,0,0,0,0,0,0,0,5619,0,0,0,0,0,0,0,0,0,458,0,0,0,2,206,0,0,0,0,0,907,0,0,1615,526,0
"id_287",2353,3914,131,1248,1929,216,1866,173,259,420,283,0,0,2151,0,0,0,0,0,938,0,0,1292,71,852,317,0,33,126,2522,0,0,0,348,7,0,232,202,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889,0,0,0,0,0,0,0,0,0,0,3642,0,0,0,0,0,0,40,0,0,981,0,3544,291,170,914,0,103,0,0,0,5630,0,3800,0,2501,157
"id_288",0,3258,2544,105,4798,1314,2251,0,180,380,428,0,0,963,0,0,0,0,0,1635,0,0,1284,801,3468,3405,508,918,2139,502,515,494,1271,2169,2346,1332,3555,4201,0,1933,1426,991,715,0,0,0,0,0,0,0,0,0,0,0,0,2428,0,0,0,0,0,0,0,0,0,0,2843,0,0,0,0,0,0,1295,0,0,2470,0,452,11,1591,1951,1041,858,0,0,0,4791,0,2410,2256,0,360
"id_289",308,180,684,1211,723,272,982,688,933,737,1391,870,799,467,2004,2145,2526,2097,3131,607,3262,3002,2147,1535,716,195,1791,1496,1293,669,824,812,243,835,606,468,804,734,166,482,379,369,0,43,56,75,588,1601,1163,0,1031,1632,1450,1940,1213,75,1177,1137,682,732,561,236,695,323,59,0,137,0,0,0,0,0,12,238,0,0,267,1062,21,0,496,823,156,1797,1438,1013,0,318,2595,0,0,493,0
